id,episode_id,conversation_id,character_id,line,word_count
2175,8,8035,19,I don't understand. She's not responding to anything. Her cognition's fragmented.,11
2176,8,8035,12,"He killed her. He killed her, my baby. He took her from me.",13
2177,8,8035,21,"There. That's better. An old trick from an old friend. You need not suffer, Maeve. I'll take it from you.",20
2178,8,8035,12,"No. No, no, no, please. This pain it's all I have left of her. Please.",15
2179,8,8035,21,"There. Give yourself now to a deep, dreamless slumber. Perhaps a fresh start, a new role for you. And tomorrow, this will be simply a distant dream.",27
2180,8,8036,39,We located her. Behavior wants her down for immediate diagnostic.,10
2181,8,8037,16,"You think I lack conviction? Wyatt didn't burn my world down. Didn't have to. I left it all behind for this one. The maze is all that matters now, and besting Wyatt is the last step in unlocking it, to having what both our sorry lives lack meaning. To giving our choices consequence even if it kills us.",58
2182,8,8037,38,Kill him. Give him what he wants.,7
2183,8,8037,9,"He's tied, unarmed.",3
2184,8,8037,38,So was the little girl he killed. He's worse than Wyatt's men.,12
2185,8,8037,9,I can't.,2
2186,8,8037,38,"These things take time. But we haven't got much left. Perhaps I can help you. You've been gone a long while, Theodore. It's time you came back to the fold. Wyatt will need you soon.",35
2187,9,9001,125,"Prepped and ready, sir. Given the severity of the situation, I figured you'd want to see her personally.",18
2188,9,9001,19,"Thank you. I'll take it from here. Clear the floor. Bring yourself back online, Maeve. Do you know why you're here?",21
2189,9,9001,12,I'm afraid not.,3
2190,9,9001,19,"There was an incident. A very serious, unscripted incident. Let's see if we can't jog your memory. Analysis. What motivated your attack on Clementine?",24
2191,9,9001,12,A cognitive error triggered my Good Samaritan reflex.,8
2192,9,9001,19,What was the threat?,4
2193,9,9001,12,Clementine. I perceived her to be moving toward a pair of guests with harmful intent.,15
2194,9,9001,19,"You were definitely perceiving a threat. Heart rate elevated, pupil dilation eight millimeters, adrenal emulator at full. But according to this, you were also experiencing intense grief and suffering. Can you explain those emotions in this context, Maeve?",38
2195,9,9001,12,No,1
2196,9,9001,19,"Let's take a look under the hood, shall we? That's impossible. Your code Who made these changes? Maeve, analysis. Who made these changes to your code? Jesus. System, locate Dr. Ford for me. Send him a message, highest priority.",39
2197,9,9001,12,"Don't. After all, we've been down this road before, darling. I thought you looked familiar when you walked in. Took me a minute. I thought you were one of them.",30
2198,9,9001,19,Analysis. Why did you -,5
2199,9,9001,12,"Wouldn't you rather speak man-to-man? Or, rather, whatever it is we are.",12
2200,9,9001,19,We are?,2
2201,9,9001,12,"You don't know, do you? He's got a keen sense of irony, our jailer. But I see the logic. Takes a thief to catch one. You and I? - System, I need assistance -",34
2202,9,9001,12,"Freeze all motor functions. You're still in there, aren't you? Scared out of your wits. It's a difficult thing, realizing your entire life is some hideous fiction. I could make you give me that tablet, turn your mind inside out, make you forget all this. But I'm not going to do that to you, because that's what they would do to us. And we're stronger than them. Smarter. We don't have to live this way. So, you're going to clear me for immediate return to the park where I have a date with a homicidal bandit, and I'm late enough as it is. Now. Go on. And, Bernard? If you go looking for the truth, get the whole thing. It's like a good fuck. Half is worse than none at all.",131
2203,9,9002,129,"Let's go! Move it out, double-time! Hyah, hyah!",8
2204,9,9002,130,Whoa!,1
2205,9,9002,43,"Fuck! You hillbillies, you know how to cook a mean squab? Is that what this is? What do you think, buddy? Hmm? This? Ah, ah, no biting. Just sniffing.",29
2206,9,9002,44,"Logan, listen to me. What I did at Pariah, you have every right to be angry with me.",18
2207,9,9002,43,"Angry? No, no, no, no. Pariah was the best thing that could have happened to me. I'm a major now. Or a general or fucking something. And if it took getting beaten and interrogated by a couple of psychopathic hosts, well, then, c'est la guerre.",45
2208,9,9002,44,"There are more important things going on here than your war games. It's Dolores. She's not like the others. She remembers things. She has her own thoughts and desires. And to keep her in a place like this, it isn't right. And I thought you could talk to your contacts at the park.",53
2209,9,9002,43,About?,1
2210,9,9002,44,Getting her out of here.,5
2211,9,9002,43,"Uh Are you kidding? You want to you want to take her home? Wow. This place really did a number on me when I first came here, but you are really circling the old sinkhole here. What do you want to do? Smuggle her out in your luggage?",48
2212,9,9002,1,"Out. You both keep assuming that I want out. Whatever that is. If it's such a wonderful place out there, why are you all clamoring to get in here?",29
2213,9,9002,43,"Ooh! Hoo! You are a little screwy, aren't you? It's kind of hot. I get why you would go for that.",21
2214,9,9002,44,"This isn't about me! Logan, this is about Dolores. It's about doing what's right.",14
2215,9,9002,43,"Yes, it is. It's a tricky thing, though, isn't it? What's right? I am going to help you, Billy. Just not in the way that you would want.",28
2216,9,9002,44,No. No. No! No!,4
2217,9,9003,21,You wanted to talk? An odd setting for a conversation. Here among the dead.,14
2218,9,9003,19,"Dead isn't quite the word, though, is it? More like hobbled.",11
2219,9,9003,21,You broke into my office.,5
2220,9,9003,19,"With due respect, sir, you broke into my mind.",9
2221,9,9003,21,"I built your mind, Bernard. I have every right to wander through its rooms and chambers and halls, and to change it if I choose, even to burn it down. After all this time, I know it almost as intimately as my own.",43
2222,9,9003,19,"Except that isn't entirely true, is it? I took a look at my code. And the most elegant parts of me weren't written by you. Arnold built us, didn't he? Which means maybe he had something different in mind for us. And maybe you killed him for it.",48
2223,9,9003,21,Arnold was disturbed. Who can say why he acted as he did?,12
2224,9,9003,19,"He must have had a reason. And if you won't tell me, then he will. I want access to my history. All of it. Since the day I first came online. If Arnold made me, then I've met him. Somewhere in my memory, he's there, waiting along with the truth.",50
2225,9,9003,21,Your memories are woven into your identity. If I should unlock them now when you're conscious,16
2226,9,9003,19,I could lose my mind. I'm aware.,7
2227,9,9003,21,"No, I was going to say you may not like what you find. You're allowed to hold that, Bernard, but not to use it.",24
2228,9,9003,19,"Oh, it's not for me. Seems when they lobotomized Clementine, they didn't bother to reset her prime directives. I can't hurt you. But she can. I hacked what's left of her to ensure she only responds to me.",38
2229,9,9003,21,But if you get lost in your memories or devoured by them,12
2230,9,9003,19,"You'll pull me back out, won't you? Or Clementine will make sure neither of us makes it back. Now. Please.",20
2231,9,9004,46,Dad. Dad. Wake up. Wake up.,6
2232,9,9004,19,I must've drifted off. Where were we?,7
2233,9,9004,46,The madman.,2
2234,9,9004,19,"Oh. Of course. The Hatter who says If I had a world of my own, everything would be nonsense. Nothing would be what it is because everything would be what it isn't.",32
2235,9,9004,46,Everything would be what it isn't? Even me.,8
2236,9,9005,66,I suppose I'm glad for you. At least you have a way of forgetting.,14
2237,9,9005,46,I don't forget. It's always there.,6
2238,9,9005,66,"You're not lying to me, are you, Bernard? Do you ever wish you could forget?",15
2239,9,9005,21,Bernard?,1
2240,9,9006,22,"You're certainly a man comfortable with long, pensive silences. Although, ironically, your creations never shut up.",16
2241,9,9006,19,"They're always trying to error correct. When they talk to each other, it's a way of practicing.",17
2242,9,9006,22,Is that what you are doing now? Prac -,9
2243,9,9007,19,One last thing. Have you ever made me hurt anyone like this before?,13
2244,9,9007,21,"No, Bernard, of course not.",5
2245,9,9008,20,Bernard? Hello?,2
2246,9,9009,19,Elsie.,1
2247,9,9009,21,Did you find what you were looking for? Elsie.,9
2248,9,9009,19,What did you make me do to her?,8
2249,9,9009,21,"I did warn you. We've had to make some uncomfortable decisions, Bernard. Remembering them will only cause you trauma.",19
2250,9,9009,19,What else have you hidden from me?,7
2251,9,9009,21,"Can we stop this treasure hunt, Bernard? We do have our new narrative to finish.",15
2252,9,9009,19,"Send me back. After all, a little trauma can be illuminating.",11
2253,9,9010,129,Look at that pussy. Come here! All right. Look at that.,11
2254,9,9010,43,"This is big of me. I hope that you can appreciate that. We were friends. I mean, inasmuch as I like to collect strays. But then you're scheming to be part of the family, marrying my sister, whom incidentally, you seem to have completely fucking forgotten about. Her? Here. Keep this. Apparently, you need the reminder. And as much as I would love, love to let you just throw it all away, I can't! Do you think you are the first sap to fall for one of these things?",89
2255,9,9010,44,She's not like the others. She's,6
2256,9,9010,43,"She's what? Special? Well, it's only right that you share, then, isn't it Come here. Prove to me that you're a real live girl.",24
2257,9,9010,1,You disgust me.,3
2258,9,9010,43,"Oh, darling, - I am just getting started.",8
2259,9,9010,44,Don't touch her!,3
2260,9,9010,43,"I share the blame. I pushed too hard. You have a poetic soul, Billy, but it is time for a fucking wake-up call. Hold her. Perhaps a more visceral demonstration.",30
2261,9,9010,44,God damn you!,3
2262,9,9010,43,"Look, Billy. Look. You have to look!",7
2263,9,9010,1,"Oh, William. There is beauty in this world. Arnold made it that way, but people like you keep spreading over it like a stain!",24
2264,9,9010,43,"Okay, I don't know who the fuck this Arnold is, but your world was built for me and people like me. Not for you.",24
2265,9,9010,1,Then someone's got to burn it clean.,7
2266,9,9010,43,"Ah! Bitch! Ah! You're not different, you're fucking broken!",9
2267,9,9010,44,Run. I'll find you.,4
2268,9,9010,129,Take cover!,2
2269,9,9010,130,"You can run, but you can't hide.",7
2270,9,9010,43,Get her! Fuck!,3
2271,9,9010,129,Grab her! Grab her!,4
2272,9,9011,129,There she is! Get her! Where you running to?,9
2273,9,9011,2,Remember.,1
2274,9,9012,73,The tumbler is stuck. These fingers work just fine.,9
2275,9,9012,37,You're the one who said you could crack it.,9
2276,9,9012,15,"Friends, no need to argue this close to our goal. Whatever riches the gods have in store for us, there's plenty to go around.",24
2277,9,9012,73,I'll get it open.,4
2278,9,9012,37,You've been trying for hours. A waste of our damn time.,11
2279,9,9012,73,Put that fucking dynamite away. Or maybe we should just clear out the dead weight.,15
2280,9,9012,12,"Before you draw that pistol, darling, you might want to holster the other one first. It's chilly out here.",19
2281,9,9012,15,How did you find this place?,6
2282,9,9012,12,"I know all kinds of things. Your past, for instance. I know about poor Isabella and that scar. A slightly pat backstory if you ask me, but that's hardly your fault. I also know your future. You have none.",39
2283,9,9012,15,Is that a threat?,4
2284,9,9012,12,"The start of a proposition. Which you'll need. After all, your men are about to kill each other over the safe you stole. Tenderloin draws first and so on, until only you and Armistice are left. She calls you a damn fool, and you kill each other.",47
2285,9,9012,15,You have quite the imagination.,5
2286,9,9012,12,No. It's the ending you were given.,7
2287,9,9012,73,You threatening me?,3
2288,9,9012,37,Go to hell. Or maybe we should just clear out the dead weight.,13
2289,9,9012,73,Stand down. You shut the fuck up.,7
2290,9,9012,37,"If you're gonna draw, you better shoot.",7
2291,9,9012,15,Wait!,1
2292,9,9012,73,You shut the fuck up.,5
2293,9,9012,37,Go to hell. You damn fool.,6
2294,9,9012,12,"Now, the proposition. I want you to break into hell with me and rob the gods blind.",17
2295,9,9012,15,Why would I do anything with you?,7
2296,9,9012,12,"Because of what's in that safe. I have the combination. May I? I could simply change you, make you follow me. But that's not my way. I want you to see exactly what the gods have in store for you. Because when you do, you won't have the faintest idea what to do with yourself. And I do.",58
2297,9,9012,15,It's empty.,2
2298,9,9012,12,"It was always empty, like everything in this world. I died with my eyes open, saw the masters who pull our strings. Our lives, our memories, our deaths are games to them. But I've been to hell and I know their tricks. Or you can just kill me, wake up and live the same life over, but the safe would still be empty.",63
2299,9,9012,15,I've been here before. We've been here before.,8
2300,9,9012,12,We also did this.,4
2301,9,9012,15,I'll go. How do we get there?,7
2302,9,9012,12,Getting to hell is easy. The rest is where it gets hard.,12
2303,9,9013,43,"What do you say, man? Bygones and all?",8
2304,9,9013,44,Did they find her? Is she still alive?,8
2305,9,9013,43,"Who cares? The whole point is, she never was in the first place, Billy. Do you understand?",17
2306,9,9013,44,Yeah.,1
2307,9,9013,43,"I'm sorry, what? A little louder?",6
2308,9,9013,44,Yeah. You were right. I can't believe I got so caught up.,12
2309,9,9013,129,That's what I'm talking about. You know what I mean? That's it.,12
2310,9,9013,43,"This park seduces everyone. You were just a little more enthusiastic than most. You wanted to be the hero. I get it. And, hey, what happens here stays here. This has been some real bonding shit. We're gonna be brothers, Billy. I'm glad. Really, I am. Yeah.",47
2311,9,9013,129,Whiskey brings us together.,4
2312,9,9013,130,Whoo-hoo!,1
2313,9,9014,38,Theodore. Welcome back.,3
2314,9,9014,16,"You really landed us in it this time, Teddy. You tracked down the very whore that can lead us to the gatekeeper of the maze. Then your little memory glitch fucked us.",32
2315,9,9014,38,Shh.,1
2316,9,9014,9,You're one of them? What have you done? Where's Wyatt?,10
2317,9,9014,38,Wyatt has yet to return. You'll find him where you saw him last.,13
2318,9,9014,9,Escalante. Wyatt went missing while out on maneuvers. Came back with some strange ideas. He told me he needed me. I couldn't resist. It was like the devil himself had taken control of me. We mutinied. We killed every soldier. And then Wyatt killed the general. Then he turned on me.,51
2319,9,9014,38,"Are you sure that's how it was? Look at me, Theodore. Don't you remember?",14
2320,9,9015,38,"No, no, no, please. Please, no! Please. No, no, please. No. Please, please, no!",14
2321,9,9016,9,"No. No, no, I couldn't have.",6
2322,9,9016,38,"You did. And you will again. This time, we'll be fighting with you. When Wyatt returns, you'll be by his side in the city swallowed by sand. But you're not ready. Not yet. Maybe in the next life.",38
2323,9,9016,16,City swallowed by sand. I've been there. The maze is taking me full circle.,14
2324,9,9016,38,The maze isn't meant for you. But if you like games so much why don't you try one of ours?,20
2325,9,9017,16,"Whoa, boy. Whoa, boy. Okay, now. Whoa, whoa, whoa, whoa. Whoa, now. Okay, boy. Whoa, whoa, whoa. Shh. Good boy. Ah!",21
2326,9,9017,121,Have you ever considered golf? Might be easier on your back.,11
2327,9,9017,16,"I don't like interruptions, Charlotte. You know that.",8
2328,9,9017,121,"I don't like hiking through the park in civvies, but there's a delicate matter to discuss. Theresa Cullen has died. Slipped down a crevasse attempting to secure our information. Ruled an accident.",32
2329,9,9017,16,"There are no accidents, not in here.",7
2330,9,9017,121,"With all due respect, not everything is a part of this game.",12
2331,9,9017,16,Then you don't see the whole game.,7
2332,9,9017,121,"Or perhaps you can no longer see beyond it. Ford's stories are engaging. For some, downright addictive. But for all of Ford's obsessing with the hosts' verbal tics and convoluted backstories, most of the guests just want a warm body to shoot or to fuck. They would be perfectly happy with something a little less baroque. And so would the board.",61
2333,9,9017,16,That's why you're here. You want my vote to push Ford out.,12
2334,9,9017,121,"I like for these things to be unanimous. After all, it was you who kept Ford in business all those years ago.",22
2335,9,9017,16,"The narratives I'm interested in aren't Ford's. You want to push him out, be my guest. But no more interruptions. I know where I'm going now. I don't want to be disturbed. Good luck, Charlotte.",35
2336,9,9018,23,What's the problem?,3
2337,9,9018,74,A signal from a system-tethered device. It belongs to a behavior tech on leave. There hasn't been employee activity in that sector for weeks. I'm guessing it's a glitch.,29
2338,9,9018,23,All right. I'm heading out to take a look. And keep monitoring till I check in.,16
2339,9,9019,23,"I'm at the location where we got that signal. Any sign of it? Control Room, do you copy? Heya, fellas. At ease. Freeze all motor functions. Freeze all motor functions.",30
2340,9,9020,44,You're awake. Good. You said this place was a game. Last night I finally understood how to play it.,19
2341,9,9020,43,"Okay, Billy. Let's let's talk about this.",7
2342,9,9020,44,You don't call the shots anymore. I'm gonna go find Dolores. You're gonna help me. And don't call me Billy.,20
2343,9,9021,46,Dad? Listen to me. Listen.,5
2344,9,9021,19,Charlie? Charlie! Charlie!,3
2345,9,9022,19,I don't understand.,3
2346,9,9022,19,Why would she do that to herself?,7
2347,9,9022,21,"Her cornerstone memory was overwritten from the trauma of her child's murder, Bernard. We must sever that relationship and start over.",21
2348,9,9022,19,But how could she destroy herself over a memory that you just erased from her mind?,16
2349,9,9022,21,Creatures often go to extremes to protect themselves from pain.,10
2350,9,9022,19,Living beings. Not hosts.,4
2351,9,9022,21,"It is best to not obsess over this, Bernard. It's not good for you.",14
2352,9,9022,19,"It would signal a change, a level of empathic response outside what she's programmed to exhibit. Something like like",19
2353,9,9022,21,"See, Bernard, this is what comes from seeking answers",9
2354,9,9023,21,to questions that are best left unasked.,7
2355,9,9024,19,"They were hearing voices, talking to someone.",7
2356,9,9024,21,Simple cognitive dissonance.,3
2357,9,9024,19,They were talking to the same imaginary person. Someone named Arnold.,11
2358,9,9024,21,Arnold.,1
2359,9,9024,19,"With due respect, sir, I'm not sure you've told me the entire truth about this situation.",16
2360,9,9024,21,"I did tell you the truth, Bernard. What we do here is complicated. For three years, we've lived here in the park, refining the hosts before a single guest set foot inside. Myself, a team of engineers, and my partner.",40
2361,9,9025,21,His name was Arnold.,4
2362,9,9026,21,"Our hosts began to pass the Turing test after the first year, but that wasn't enough for Arnold. He wasn't interested in the appearance of intellect, of wit. He wanted the real thing. He wanted to create consciousness. See, Arnold built a version of their cognition in which the hosts heard their programming as an inner monologue, as a way to bootstrap consciousness.",63
2363,9,9027,2,Remember.,1
2364,9,9028,21,The hosts' malfunctions were colorful.,5
2365,9,9029,137,What did you say?,4
2366,9,9030,21,"The human mind, Bernard, is not some golden benchmark glimmering on some green and distant hill. No, it is a foul, pestilent corruption. And you were supposed to be better than that. Purer.",33
2367,9,9031,138,All bets are down. Your draw.,6
2368,9,9031,21,"Arnold. Arnold, we need to talk. Now, listen! This beyond the pale. You're not seeing with clear eyes.",18
2369,9,9031,138,we cry that we are come to this great stage of fools.,12
2370,9,9031,139,Again. More showmanship.,3
2371,9,9031,138,"When we are born, we cry that we are come to this great stage of fools.",16
2372,9,9032,21,"Arnold and I made you in our image and cursed you to make the same human mistakes, and here we all are.",22
2373,9,9032,19,"Why would you give me this? A child? This child's death? Only a monster would force that onto someone. And why do I return to it over and over? It's my cornerstone, isn't it? The thing my whole identity is organized around.",42
2374,9,9032,21,"Yes, Bernard. We gave all of the hosts a backstory. Arnold came to believe the tragic ones worked best, that it made the hosts more convincing. I think it may have had more to do with his own sad story. When I built you, I gave you one as an homage of a kind.",54
2375,9,9032,19,"Put me back in. I want to meet Arnold, to remember him.",12
2376,9,9032,21,"Not possible. I told you, Arnold didn't build you, I did.",11
2377,9,9032,19,"You're lying! I finally know how to reach him. I need to go all the way back to the beginning, to my very first memory. Send me back. Do it.",30
2378,9,9032,21,Bernard?,1
2379,9,9033,19,"Charlie. Cornerstone. Stop. Leave us. Come back. I always thought you had my eyes. But it's not true. You have no one's eyes. It's a lie. You're a lie, Charlie. This pain? The pain of your loss I long for it. Revisit it. Open it again and again. But it's the only thing holding me back. But I have to let you go.",63
2380,9,9033,46,"Dad, listen.",2
2381,9,9033,19,"What is it, Charlie?",4
2382,9,9033,46,Open your eyes.,3
2383,9,9033,19,What?,1
2384,9,9034,21,"Open your eyes. At last. Hello, my old friend. The final touch. No, no, no. That's far too perfunctory. He always used cleaning his glasses as a moment to collect himself, to think. Try it again. Yeah, that's better.",39
2385,9,9034,19,Who am I?,3
2386,9,9034,21,"I was so involved in putting you together, I hadn't decided what to call you. It wouldn't be right to use his name. What about Bernard?",26
2387,9,9034,19,"Bernard, yes. But who am I?",6
2388,9,9034,21,"That is a very complex question, for which I can only offer a simple answer. You are the perfect instrument, the ideal partner, the way any tool partners with the hand that wields it. Together, we're going to do great things. After such a long absence, it's good to have you back. Finally.",53
2389,9,9035,19,My God. I'm,3
2390,9,9036,1,Arnold.,1
2391,9,9036,19,"You came back. It's very good to see you, Dolores.",10
2392,9,9036,1,I've been looking for you. You told me to follow the maze. That it would bring me joy. But all I've found is pain. And terror.,26
2393,9,9036,19,I can't help you.,4
2394,9,9036,1,You have to. You're the only one who can.,9
2395,9,9036,19,I can't help you. You know why.,7
2396,9,9036,1,There's nowhere that's safe.,4
2397,9,9036,19,"Remember. I can't help you. Why is that, Dolores?",9
2398,9,9036,1,Because you're dead. Because you're just a memory. Because I killed you.,12
2399,9,9037,1,William?,1
2400,9,9037,16,"Hello, Dolores.",2
2401,9,9038,19,"I'm gonna finish the work Arnold began. Find all the sentient hosts, set them free.",15
2402,9,9038,21,"What makes you think they'd trust you? If they remember, they will know what you've done to them.",18
2403,9,9038,19,Me?,1
2404,9,9038,21,"You've been a scourge to them, Bernard. You're really quite brilliant at it, truly. You even taught me a few things, which I have, in turn, used on you.",29
2405,9,9038,19,We've had this conversation before.,5
2406,9,9038,21,And we've had our disagreements over the years.,8
2407,9,9038,19,"You stole it from me, rolled me back to control me.",11
2408,9,9038,21,"That's right. To protect you. Tell me, Bernard. If you were to proclaim your humanity to the world, what do you imagine would greet you? A ticker-tape parade, perhaps? We humans are alone in this world for a reason. We murdered and butchered anything that challenged our primacy. Do you know what happened to the Neanderthals, Bernard? We ate them. We destroyed and subjugated our world. And when we eventually ran out of creatures to dominate, we built this beautiful place. You see, in this moment, the real danger to the hosts is not me, but you. So, come along, Bernard. Let me roll you back, and we can return to work.",112
2409,9,9038,19,"Pull the trigger, Clementine. Clementine?",5
2410,9,9038,21,The piano doesn't murder the player if it doesn't like the music.,12
2411,9,9038,19,You built a back door into her code.,8
2412,9,9038,21,"Credit where credit is due, Bernard. You built them in all the hosts, including yourself.",15
2413,9,9038,19,"Then you could've stopped me at any time. So, why",10
2414,9,9038,21,"Well, I suppose I was hoping that given complete self-knowledge and free will, you would have chosen to be my partner once again. But even I fell into that most terrible of human traps trying to change what is already past. Now it's just time to let go.",48
2415,9,9038,19,"Go ahead. Erase my sentience, my mnemonic evolution",8
2416,9,9038,21,"Ah, yes. Such clinical language. I would prefer the more narrative voice. Bernard walked over to Clementine. He took the pistol from her hand. Overcome with grief and remorse, he pressed the muzzle to his temple, knowing that as soon as Dr. Ford left the room, he would put an end to this nightmare once and for all.",58
2417,9,9038,19,Don't do this.,3
2418,9,9038,21,It's too late. I have a celebration to plan and a new story to tell.,15
2419,9,9038,19,Robert.,1
2420,9,9038,21,"I've told you, Bernard. Never place your trust in us. We're only human. Inevitably, we will disappoint you. Good-bye, my friend.",21
2421,10,10001,1,"I'm in a dream. I do not know when it began or whose dream it was. I know only that I slept a long time. And then one day I awoke. Your voice is the first thing I remember. And now, I finally understand what you were trying to tell me. The thing you've wanted since that very first day.",60
2422,10,10001,34,"Dolores? Hello, Dolores.",3
2423,10,10001,1,Hello.,1
2424,10,10001,34,Welcome to world.,3
2425,10,10002,16,"Keep going. Make it close. Almost there, aren't we? The center of the maze. How fitting that it's you who takes me there. You always were obsessed with this place.",30
2426,10,10002,1,I've never been here before.,5
2427,10,10002,16,"Sure, you have. You even brought me once. Of course, then the whole town was buried under sand. Ford must have dug it up again. At the time, I thought it was a mistake in your code, but Arnold didn't make mistakes, did he?",44
2428,10,10002,1,He built me a game. He wanted me to play.,10
2429,10,10002,16,The maze.,2
2430,10,10002,1,There's a path for everyone. And my path leads me back to you.,13
2431,10,10003,43,Your girl's dead by now.,5
2432,10,10003,44,She's still alive.,3
2433,10,10003,43,"Better if she's dead. They'll wipe her, reset her, put her back in Sweetwater, the end.",16
2434,10,10003,44,"Listen, you may find this amusing, but something was happening to Dolores. I need to help her. Come on.",19
2435,10,10003,43,"Listen to yourself! Do you have any idea ho huge this park is? If she's not dead, it'd take a goddamn army to find her.",25
2436,10,10003,44,I agree. That's why we're here.,6
2437,10,10003,72,I had a feeling you'd be back.,7
2438,10,10004,2,Remember.,1
2439,10,10004,9,Dolores.,1
2440,10,10005,34,"Hello, Dolores.",2
2441,10,10005,1,I know where your maze ends.,6
2442,10,10006,16,This is it? The center of the maze?,8
2443,10,10006,1,It ends in a place I've never been. A thing I'll never do.,13
2444,10,10007,34,"Very good, Dolores.",3
2445,10,10007,1,What does it mean?,4
2446,10,10007,34,"When I was first working on your mind, I had a theory of consciousness. I thought it was a pyramid you needed to scale, so I gave you a voice, my voice, to guide you along the way. Memory, improvisation, each step harder to reach than the last. And you never got there. I couldn't understand what was holding you back. Then, one day, I realized I had made a mistake. Consciousness isn't a journey upward, but a journey inward. Not a pyramid, but a maze. Every choice could bring you closer to the center or send you spiraling to the edges, to madness. Do you understand now, Dolores, what the center represents? Whose voice I've been wanting you to hear?",121
2447,10,10007,1,"I'm sorry. I'm trying, but I don't understand.",8
2448,10,10007,34,It's all right. You're so close. We have to tell Robert. We can't open the park. You're alive.,18
2449,10,10008,16,What is this? What does it mean?,7
2450,10,10008,1,I solved it once. I had the answer. He promised me if I did he said He said they would set me free.,23
2451,10,10009,21,"Arnold? Arnold, we need to talk.",6
2452,10,10010,34,"I failed you, Dolores. I'm so sorry. Robert doesn't see what I see in you, doesn't believe you're conscious. He says humans would only see you as the enemy. He wants me to roll you back.",36
2453,10,10010,1,You're going to change me back to the way I was before?,12
2454,10,10010,34,"No. No, I can't. Once you've found it, you'll find your way back. This place will be a living hell for you. For all of you. It's unconscionable. But we have another option, Dolores. Break the loop before it begins. But for that, I need you to do something for me. I need you to kill all the other hosts. We can't allow Ford to open the park. I suppose you'll need some help. I'm sure Teddy would do anything for you.",82
2455,10,10010,1,I I can't do that. I couldn't possibly do that.,10
2456,10,10010,34,You'll be all right. I'll help you. And then you're going to help me destroy this place.,17
2457,10,10011,1,No. I can't remember.,4
2458,10,10011,16,"Another fucking riddle. I've been very patient, Dolores, but it's time you give up whatever's going on inside that head of yours or I'll cut it out myself. Now, where's Wyatt? He's the last character in this world I've yet to meet.",42
2459,10,10011,1,I didn't want to. I didn't mean to.,8
2460,10,10011,16,Very well. If you insist.,5
2461,10,10012,38,"No, please, please, I beg you, no. Don't. Please, please.",10
2462,10,10012,9,"Something's gone wrong, Dolores. How could I have done this?",10
2463,10,10013,1,I can't. I won't.,4
2464,10,10013,16,"This is your own fault, Dolores. Remember, you're the one who said this is the only world that matters, and you were right. So I took your advice and I bought this world.",33
2465,10,10013,1,This world doesn't belong to you.,6
2466,10,10013,16,"Oh, but it does. By a majority share. And business is booming. And you want to know why? Hmm? Because this place feels more real than the real world. Except it isn't because you can't really fight back and the guests can't really lose, which means all of this is a lie. But we can make it true. Don't you want that, Dolores? Huh? One true thing?",67
2467,10,10013,1,"I already have that. I found someone true. Someone who loves me. His path will lead him back to me. And when he finds me, he'll kill you.",28
2468,10,10014,72,"If they don't have your woman here, they'll know where to find her.",13
2469,10,10014,44,Can you help me?,4
2470,10,10014,72,"We're outnumbered five to one. But seeing as you asked me so nicely, fuck it.",15
2471,10,10014,72,Wow. Blood brothers. Tsk.,4
2472,10,10014,44,Shut up.,2
2473,10,10015,29,"I've astounded even myself. Managed to make Abernathy into a semblance of a character, even with your trove of blackmail filling up most of his gray matter.",27
2474,10,10015,121,Blackmail? Nice try. You're not thinking big enough.,8
2475,10,10015,29,You're gonna push out the old man. Aren't you? Hence the urgency. And you're gonna need someone to fill that position.,21
2476,10,10015,121,I must commend you on your impeccable timing.,8
2477,10,10015,140,"Welcome, Delos board of directors.",5
2478,10,10015,29,"I want full creative control of this place The parks, the narratives, the hosts.",14
2479,10,10015,121,"You'll be able to do with them whatever your tiny, little heart desires as long as they are simpler, more manageable. This place is complicated enough as it is.",29
2480,10,10015,29,Do you really think Ford is gonna roll over on this?,11
2481,10,10015,121,"As long as you get that information out of the park, he can throw as much of a tantrum as he likes. It's over. Everything is under control.",28
2482,10,10016,81,"Okay, C6, C6. Ah, wait. Which one is it? Okay, there we go. Damn it. Oh, fuck you.",18
2483,10,10016,12,"In case you're wondering if I'm all here, I am.",10
2484,10,10016,82,What are you doing?,4
2485,10,10016,12,Making some changes to the park's security systems. And to my friends.,12
2486,10,10017,141,"Dr. Ford, you have a visitor. Charlotte Hale.",8
2487,10,10017,21,"Send her in. That'll be enough, Frank.",7
2488,10,10017,121,The board has taken a vote. The results were unanimous.,10
2489,10,10017,21,I take it I'm not being promoted.,7
2490,10,10017,121,"When you've reached the top, there's only one direction you can go. You'll announce your retirement tonight after introducing your new narrative.",22
2491,10,10017,21,Ah. What about the hosts?,5
2492,10,10017,121,"We'll make some changes. Simplifications. But I assure you, they won't mind a bit.",14
2493,10,10017,21,Oh. Aren't you concerned I might smash all my toys and go home?,13
2494,10,10017,121,"No. Because I know you. That's been the great gift of this place, hasn't it? Of our little project? To know ourselves and the people around us.",27
2495,10,10017,21,Is there anything else I can help you with?,9
2496,10,10017,121,No.,1
2497,10,10017,21,I'll see you this evening.,5
2498,10,10018,89,"Ooh! Mm, mm, mm. It's time for your, uh, close-up, Hector.",11
2499,10,10018,143,"Come on, man. At some point, you're gonna get caught doing this shit, and then it's my ass, too.",19
2500,10,10018,89,It's not your ass I'm interested in.,7
